voltage_architecture,D,load,load_scale,C_F,ESR_Ohm,AFE_component_tolerance,AFE_highpass_Hz,AFE_lowpass_Hz,kR_raw,kR_after_once_calibration,raw_deviation_percent,calibrated_deviation_percent,one_time_calibration_within_1_percent
V3,0.65,nominal,1,9e-05,0.075,0.05,0,1200000,0.99593,1.00904761904762,-0.406999999999991,0.904761904761919,1
V3,0.65,nominal,1,9e-05,0.1,-0.05,0,1200000,0.90334,1.01157894736842,-9.66600000000001,1.15789473684211,0
V3,0.65,nominal,1,9e-05,0.1,-0.01,0,1200000,0.94094,1.01111111111111,-5.90600000000001,1.11111111111111,0
V3,0.65,nominal,1,9e-05,0.1,0.01,0,1200000,0.95974,1.01089108910891,-4.02600000000002,1.08910891089109,0
V3,0.65,nominal,1,9e-05,0.1,0.05,0,1200000,0.99734,1.01047619047619,-0.266000000000011,1.04761904761903,0
V3,0.65,nominal,1,0.0001,0.05,-0.05,0,1200000,0.9024,1.01052631578947,-9.76000000000001,1.05263157894737,0
V3,0.65,nominal,1,0.0001,0.05,-0.01,0,1200000,0.94,1.01010101010101,-6.00000000000001,1.01010101010102,0
V3,0.65,nominal,1,0.0001,0.05,0.01,0,1200000,0.9588,1.00990099009901,-4.12,0.990099009900991,1
V3,0.65,nominal,1,0.0001,0.05,0.05,0,1200000,0.9964,1.00952380952381,-0.360000000000005,0.952380952380949,1
V3,0.65,nominal,1,0.0001,0.075,-0.05,0,1200000,0.90381,1.01210526315789,-9.61900000000001,1.21052631578946,0
V3,0.65,nominal,1,0.0001,0.075,-0.01,0,1200000,0.94141,1.01161616161616,-5.859,1.16161616161616,0
V3,0.65,nominal,1,0.0001,0.075,0.01,0,1200000,0.96021,1.01138613861386,-3.979,1.13861386138614,0
V3,0.65,nominal,1,0.0001,0.075,0.05,0,1200000,0.99781,1.01095238095238,-0.218999999999991,1.0952380952381,0
V3,0.65,nominal,1,0.0001,0.1,-0.05,0,1200000,0.90522,1.01368421052632,-9.47800000000001,1.36842105263157,0
V3,0.65,nominal,1,0.0001,0.1,-0.01,0,1200000,0.94282,1.01313131313131,-5.71800000000001,1.31313131313131,0
V3,0.65,nominal,1,0.0001,0.1,0.01,0,1200000,0.96162,1.01287128712871,-3.83800000000002,1.28712871287127,0
V3,0.65,nominal,1,0.0001,0.1,0.05,0,1200000,0.99922,1.01238095238095,-0.0780000000000114,1.23809523809524,0
V3,0.65,high,2,8e-05,0.05,-0.05,0,1200000,0.9024,1.01052631578947,-9.76000000000001,1.05263157894737,0
V3,0.65,high,2,8e-05,0.05,-0.01,0,1200000,0.94,1.01010101010101,-6.00000000000001,1.01010101010102,0
V3,0.65,high,2,8e-05,0.05,0.01,0,1200000,0.9588,1.00990099009901,-4.12,0.990099009900991,1
V3,0.65,high,2,8e-05,0.05,0.05,0,1200000,0.9964,1.00952380952381,-0.360000000000005,0.952380952380949,1
V3,0.65,high,2,8e-05,0.075,-0.05,0,1200000,0.90381,1.01210526315789,-9.61900000000001,1.21052631578946,0
V3,0.65,high,2,8e-05,0.075,-0.01,0,1200000,0.94141,1.01161616161616,-5.859,1.16161616161616,0
V3,0.65,high,2,8e-05,0.075,0.01,0,1200000,0.96021,1.01138613861386,-3.979,1.13861386138614,0
V3,0.65,high,2,8e-05,0.075,0.05,0,1200000,0.99781,1.01095238095238,-0.218999999999991,1.0952380952381,0
V3,0.65,high,2,8e-05,0.1,-0.05,0,1200000,0.90522,1.01368421052632,-9.47800000000001,1.36842105263157,0
V3,0.65,high,2,8e-05,0.1,-0.01,0,1200000,0.94282,1.01313131313131,-5.71800000000001,1.31313131313131,0
V3,0.65,high,2,8e-05,0.1,0.01,0,1200000,0.96162,1.01287128712871,-3.83800000000002,1.28712871287127,0
V3,0.65,high,2,8e-05,0.1,0.05,0,1200000,0.99922,1.01238095238095,-0.0780000000000114,1.23809523809524,0
V3,0.65,high,2,9e-05,0.05,-0.05,0,1200000,0.90428,1.01263157894737,-9.57200000000001,1.26315789473683,0
V3,0.65,high,2,9e-05,0.05,-0.01,0,1200000,0.94188,1.01212121212121,-5.81200000000001,1.2121212121212,0
V3,0.65,high,2,9e-05,0.05,0.01,0,1200000,0.96068,1.01188118811881,-3.932,1.18811881188119,0
V3,0.65,high,2,9e-05,0.05,0.05,0,1200000,0.99828,1.01142857142857,-0.172000000000005,1.14285714285713,0
V3,0.65,high,2,9e-05,0.075,-0.05,0,1200000,0.90569,1.01421052631579,-9.43100000000001,1.42105263157895,0
V3,0.65,high,2,9e-05,0.075,-0.01,0,1200000,0.94329,1.01363636363636,-5.671,1.36363636363637,0
V3,0.65,high,2,9e-05,0.075,0.01,0,1200000,0.96209,1.01336633663366,-3.791,1.33663366336634,0
V3,0.65,high,2,9e-05,0.075,0.05,0,1200000,0.99969,1.01285714285714,-0.0309999999999921,1.28571428571429,0
V3,0.65,high,2,9e-05,0.1,-0.05,0,1200000,0.9071,1.01578947368421,-9.29000000000001,1.57894736842106,0
V3,0.65,high,2,9e-05,0.1,-0.01,0,1200000,0.9447,1.01515151515152,-5.53000000000001,1.51515151515151,0
V3,0.65,high,2,9e-05,0.1,0.01,0,1200000,0.9635,1.01485148514851,-3.65000000000001,1.48514851485149,0
V3,0.65,high,2,9e-05,0.1,0.05,0,1200000,1.0011,1.01428571428571,0.109999999999988,1.42857142857142,0
V3,0.65,high,2,0.0001,0.05,-0.05,0,1200000,0.90616,1.01473684210526,-9.384,1.47368421052632,0
V3,0.65,high,2,0.0001,0.05,-0.01,0,1200000,0.94376,1.01414141414141,-5.62400000000001,1.4141414141414,0
V3,0.65,high,2,0.0001,0.05,0.01,0,1200000,0.96256,1.01386138613861,-3.744,1.38613861386139,0
V3,0.65,high,2,0.0001,0.05,0.05,0,1200000,1.00016,1.01333333333333,0.0159999999999938,1.33333333333332,0
V3,0.65,high,2,0.0001,0.075,-0.05,0,1200000,0.90757,1.01631578947368,-9.24300000000001,1.63157894736843,0
V3,0.65,high,2,0.0001,0.075,-0.01,0,1200000,0.94517,1.01565656565657,-5.483,1.56565656565657,0
V3,0.65,high,2,0.0001,0.075,0.01,0,1200000,0.96397,1.01534653465347,-3.603,1.53465346534654,0
V3,0.65,high,2,0.0001,0.075,0.05,0,1200000,1.00157,1.0147619047619,0.157000000000007,1.47619047619048,0
V3,0.65,high,2,0.0001,0.1,-0.05,0,1200000,0.90898,1.01789473684211,-9.10200000000001,1.78947368421052,0
V3,0.65,high,2,0.0001,0.1,-0.01,0,1200000,0.94658,1.01717171717172,-5.34200000000001,1.71717171717169,0
V3,0.65,high,2,0.0001,0.1,0.01,0,1200000,0.96538,1.01683168316832,-3.46200000000001,1.68316831683168,0
V3,0.65,high,2,0.0001,0.1,0.05,0,1200000,1.00298,1.01619047619048,0.297999999999998,1.61904761904761,0
