test_id,fs_adc_Hz,adc_interval_s,adc_bits,sample_phase,window_requested_us,window_actual_us,points_available_pre,points_available_post,sampling_geometry_feasible,afe_order,afe_fc_v_Hz,afe_fc_i1_Hz,afe_fc_i2_Hz,attenuation_v_at_fsw_dB,group_delay_v_at_fsw_s,group_delay_v_edge_band_s,attenuation_i_at_fsw_dB,group_delay_i_at_fsw_s,group_delay_i_edge_band_s,alias_ratio_dB,C_MAPE_percent,ESR_MAPE_percent,NIS_V_mean,NIS_C_mean,NIS_R_mean,edge_predicted_variance_V2,voltage_saturation_fraction,current_saturation_fraction,accuracy_geometry_pass,robust_alias_pass,perturbation
688,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,250000,2000000,2000000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-39.8069372280732,1.37594192563238,95.6500606523847,34.0471989409022,1099.14380700994,0.359523984061761,0.000158125936455274,0,0,0,0,nominal_fsw
689,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,500000,250000,250000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-32.4080374934756,7.61718969292333,16.3644808675868,0.168985463480122,11.5396709096117,0.35972232911949,2.28924781513319e-05,0,0,0,0,nominal_fsw
690,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,500000,250000,250000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-32.4080374934756,12.1688611748193,16.4075325068887,0.170527129862113,10.4930665570137,0.321483815710575,2.39240787348199e-05,0,0,0,0,nominal_fsw
691,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,500000,250000,250000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-38.1905151425837,9.24179319676772,33.0578463169061,0.65107380646255,53.6127476559591,0.058834914174623,0.000273438831768167,0,0,0,0,nominal_fsw
692,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,500000,250000,250000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-38.1905151425837,9.29141619211605,33.0945320270925,0.691562988268421,58.3609777333089,0.0614523491500058,0.000277820708854733,0,0,0,0,nominal_fsw
693,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,500000,500000,500000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-32.4080374934756,3.7666688309979,16.4908773880493,0.173514023741879,17.1010221722721,0.221365004256903,2.59096673186402e-05,0,0,0,0,nominal_fsw
694,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,500000,500000,500000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-32.4080374934756,15.6690681001043,16.330683579468,0.23560708397367,6.24955134092576,0.269457535213322,2.61231019220598e-05,0,0,0,0,nominal_fsw
695,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,500000,500000,500000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-38.1905151425837,8.29768876099774,32.4437329082089,0.636651786760908,66.5232573065976,0.0776477035217352,0.000269771637217489,0,0,0,0,nominal_fsw
696,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,500000,500000,500000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-38.1905151425837,9.30678050535563,32.5918487636934,0.602298734086563,65.3535221639485,0.066490972841431,0.000278040611173279,0,0,0,0,nominal_fsw
697,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,500000,1000000,1000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-32.4080374934756,3.16195501364241,16.7215289520641,0.16818290708332,20.3450980787387,0.290050189999716,2.82897865331159e-05,0,0,0,0,nominal_fsw
698,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,500000,1000000,1000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-32.4080374934756,4.03317105706764,16.3700016233885,0.172680631305226,17.6596315078472,0.275697644998673,2.55119028303274e-05,0,0,0,0,nominal_fsw
699,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,500000,1000000,1000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-38.1905151425837,8.07619805380674,32.3092444831037,0.619564776201225,72.8819616460003,0.0599731111145083,0.000263856911615326,0,0,0,0,nominal_fsw
700,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,500000,1000000,1000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-38.1905151425837,8.4215101183024,32.1755679728016,0.621097961465822,72.9232370747338,0.0670727350965344,0.000263426808550858,0,0,0,0,nominal_fsw
701,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,500000,2000000,2000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-32.4080374934756,2.13557866173567,15.9596858821896,0.169476744329083,21.1239197051229,0.354239749972261,2.42442306400312e-05,0,0,0,0,nominal_fsw
702,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,500000,2000000,2000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-32.4080374934756,4.14004714022715,16.6006008482978,0.156940459968742,18.1663297495133,0.232857913537349,2.6818381312205e-05,0,0,0,0,nominal_fsw
703,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,500000,2000000,2000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-38.1905151425837,8.44430725301211,32.6811159806348,0.608668825881922,74.2865114157072,0.0624491824882642,0.00026910222868863,0,0,0,0,nominal_fsw
704,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,500000,2000000,2000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-38.1905151425837,7.63012053567901,32.4674109339639,0.610746412136582,70.5143211145291,0.0629130278527609,0.000258491941809729,0,0,0,0,nominal_fsw
705,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,1000000,250000,250000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-28.2238938179694,0.845200976261129,2.89780147838424,0.153449566179318,0.798397255257045,0.978412940399131,3.97117716764837e-06,0,0,1,1,nominal_fsw
706,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,1000000,250000,250000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-28.2238938179694,0.162694796595897,3.12329314072628,0.148466403573471,1.06668066947845,0.895727818892082,4.01645117445286e-06,0,0,1,1,nominal_fsw
707,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,1000000,250000,250000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-29.3443806313527,13.8849739982001,0.902235462472079,0.207316333208449,4.88454508025774,0.6451870515636,9.32967925788341e-06,0,0,0,0,nominal_fsw
708,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,1000000,250000,250000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-29.3443806313527,13.2191285442008,0.0630549429602389,0.207463539220224,5.58796380749036,0.58184282070621,7.89061261323423e-06,0,0,0,0,nominal_fsw
709,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,1000000,500000,500000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-28.2238938179694,0.233316234147862,1.50524467565157,0.163376088351955,0.971297193691876,0.77154802075908,3.59604968277026e-06,0,0,1,1,nominal_fsw
710,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,1000000,500000,500000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-28.2238938179694,1.22373184109034,2.21021078921881,0.173270457995363,1.05775629234828,0.668899811525403,3.573412679368e-06,0,0,1,1,nominal_fsw
711,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,1000000,500000,500000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-29.3443806313527,9.45275235134797,2.12108820019781,0.23295036228702,3.00197680781236,0.643251331296979,9.11301079677561e-06,0,0,0,0,nominal_fsw
712,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,1000000,500000,500000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-29.3443806313527,11.5840004088574,2.15076580351687,0.218043969334255,3.1902925839107,0.498692458658837,8.33688496599066e-06,0,0,0,0,nominal_fsw
713,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,1000000,1000000,1000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-28.2238938179694,1.01479775730893,1.94238508497557,0.16184245022005,1.09421574537248,0.812636664173678,4.14580547958945e-06,0,0,1,1,nominal_fsw
714,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,1000000,1000000,1000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-28.2238938179694,1.31572007740564,2.61089189454351,0.162265019443575,1.03026321212174,0.82273625167049,3.42142137082581e-06,0,0,1,1,nominal_fsw
715,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,1000000,1000000,1000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-29.3443806313527,11.223634655746,1.16304732607155,0.221479623193435,2.81191871974551,0.640141216671784,8.6441014406765e-06,0,0,0,0,nominal_fsw
716,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,1000000,1000000,1000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-29.3443806313527,11.1599359183317,1.3357541133884,0.219939893798593,2.95472480474449,0.518311399462639,8.73141559664536e-06,0,0,0,0,nominal_fsw
717,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,1000000,2000000,2000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-28.2238938179694,1.22903840566816,2.13223447560428,0.182606787212233,1.12126287407885,0.919362328095689,3.14330961479463e-06,0,0,1,1,nominal_fsw
718,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,1000000,2000000,2000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-28.2238938179694,1.2497323739401,2.35262840892053,0.173340290012856,0.911866063277229,0.732687876643705,3.59604968277202e-06,0,0,1,1,nominal_fsw
719,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,1000000,2000000,2000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-29.3443806313527,10.2990038227001,1.13654323660612,0.22781643016936,3.19354074708754,0.818829156733163,8.22369994899158e-06,0,0,0,0,nominal_fsw
720,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,1000000,2000000,2000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-29.3443806313527,10.5752914159075,2.24881973525966,0.226724734811777,2.48614916854029,0.51558277432686,8.4565376982126e-06,0,0,0,0,nominal_fsw
721,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,1500000,250000,250000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-26.467838122614,2.87789090661161,0.760355024990911,0.160775023451605,1.38992156134248,0.811124436771532,3.49256623864808e-06,0,0,1,1,nominal_fsw
722,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,1500000,250000,250000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-26.467838122614,1.33879626587425,1.14093062845073,0.16749973013329,1.2652000656266,1.13222581934934,3.50873552679529e-06,0,0,1,1,nominal_fsw
723,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,1500000,250000,250000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-26.5584261300857,3.89097196705723,0.25789786390179,0.177865788913878,1.69595126073912,0.576447433826304,4.62118255095327e-06,0,0,0,0,nominal_fsw
724,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,1500000,250000,250000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-26.5584261300857,3.93922256127737,0.342588984875059,0.178391731390664,1.73045378149966,0.992049234078024,4.0487897507361e-06,0,0,0,0,nominal_fsw
725,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,1500000,500000,500000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-26.467838122614,0.577914765659093,0.0596423669873003,0.175019661882365,0.842044409182999,0.839878800755551,3.52490481493305e-06,0,0,1,1,nominal_fsw
726,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,1500000,500000,500000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-26.467838122614,0.000921049354163372,0.45921439590344,0.178366681290309,1.02233037761928,0.754933710350551,3.52490481495383e-06,0,0,1,1,nominal_fsw
727,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,1500000,500000,500000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-26.5584261300857,1.35812211551558,1.22415200426655,0.234236519969702,1.1865578722696,0.925393424300914,4.77964157477053e-06,0,0,1,1,nominal_fsw
728,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,1500000,500000,500000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-26.5584261300857,1.21791097951276,1.54093632132415,0.220921644847057,1.09595554436338,0.935096927324807,4.04878975073819e-06,0,0,1,1,nominal_fsw
729,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,1500000,1000000,1000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-26.467838122614,0.443387016734476,0.410378150486002,0.184629184918383,0.886820025576414,0.967725177877978,3.07216474697515e-06,0,0,1,1,nominal_fsw
730,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,1500000,1000000,1000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-26.467838122614,0.133973421821354,0.453940585394208,0.190808026940264,0.935995095204502,0.789001338779499,3.23062377076254e-06,0,0,1,1,nominal_fsw
731,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,1500000,1000000,1000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-26.5584261300857,2.37670274623309,0.579556951559912,0.231877223648455,1.14774699504783,0.719931103275032,3.90650001509463e-06,0,0,1,1,nominal_fsw
732,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,1500000,1000000,1000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-26.5584261300857,0.980219271974714,0.535333729940435,0.218516114552068,1.142298063513,0.822838648245496,4.77964157475927e-06,0,0,1,1,nominal_fsw
733,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,1500000,2000000,2000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-26.467838122614,0.311215348492833,0.108035322136446,0.179007086812309,1.13901649270271,0.837687563944079,3.5249048149415e-06,0,0,1,1,nominal_fsw
734,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,1500000,2000000,2000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-26.467838122614,0.137351952609399,0.535759139968817,0.195777096782713,0.877387806637641,0.775976343584403,3.50873552679033e-06,0,0,1,1,nominal_fsw
735,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,1500000,2000000,2000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-26.5584261300857,1.03698887753807,1.49674645570166,0.22537921475873,0.901813440065514,0.900355326186391,5.15153520202223e-06,0,0,1,1,nominal_fsw
736,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,1500000,2000000,2000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-26.5584261300857,0.855049449561207,0.93052733554162,0.236827401476997,0.884257921112324,0.817505701397116,4.01645117446366e-06,0,0,1,1,nominal_fsw
737,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,2000000,250000,250000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-25.522546980631,1.91482900239697,0.15499916282693,0.167817618791071,1.22873269202484,0.860274494748936,3.42142137082893e-06,0,0,1,1,nominal_fsw
738,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,2000000,250000,250000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-25.522546980631,2.10780454429038,0.220817466238965,0.158762541791052,1.35708765138368,1.11288779234076,3.66719455057835e-06,0,0,1,1,nominal_fsw
739,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,2000000,250000,250000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-25.3995343513497,3.0461323296572,1.31452446533925,0.15100743834904,1.37680198545016,0.705799012356627,3.07216474696674e-06,0,0,0,0,nominal_fsw
740,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,2000000,250000,250000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-25.3995343513497,2.23450324926635,1.92818375020626,0.151482962673001,1.32641151731261,0.734977137086246,3.31793792672103e-06,0,0,1,1,nominal_fsw
741,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,2000000,500000,500000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-25.522546980631,0.852792327185803,0.564616326942669,0.182574898064835,1.13700897571482,0.844771468833446,2.88136714689594e-06,0,0,1,1,nominal_fsw
742,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,2000000,500000,500000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-25.522546980631,1.15647852651446,1.53671662260766,0.180368901365669,1.07703016040851,0.712935865440827,2.98485059099168e-06,0,0,1,1,nominal_fsw
743,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,2,2000000,500000,500000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-25.3995343513497,0.637087071872644,0.0538733076092757,0.176260105334969,1.02562388949468,0.912790439446708,3.14330961479138e-06,0,0,1,1,nominal_fsw
744,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,2,2000000,500000,500000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-25.3995343513497,0.644188976376059,0.374239107133345,0.201454052524921,1.0593069379735,0.870117055960941,3.52490481493289e-06,0,0,1,1,nominal_fsw
745,1600000,6.25e-07,16,0.13,2,1.875,3,3,1,1,2000000,1000000,1000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-25.522546980631,0.875768107404817,0.715622595163734,0.184427384053897,1.06112334678885,0.683943252978059,3.00101987914861e-06,0,0,1,1,nominal_fsw
746,1600000,6.25e-07,16,0.67,2,1.875,3,3,1,1,2000000,1000000,1000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-25.522546980631,0.00980965126212707,0.517631493007475,0.199379123303242,1.06555569811638,0.890181683272193,3.57341267936388e-06,0,0,1,1,nominal_fsw
