run_id,noise_target,SNR_dB,seed,method,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,failed
107,i1,30,7,TS_LTVKF,9.99902374838326e-05,0.00976251616744417,0.0494737348515511,1.05253029689786,0
108,i1,30,8,RLS,9.99320800471168e-05,0.067919952883233,0.0493276074463873,1.34478510722531,0
108,i1,30,8,TS_LTVKF,0.000100024772967669,0.0247729676689401,0.0494750112709488,1.04997745810231,0
109,i1,30,9,RLS,0.000100046519754466,0.0465197544657459,0.0493162353975958,1.36752920480848,0
109,i1,30,9,TS_LTVKF,9.99328386180466e-05,0.0671613819534067,0.0494678185388284,1.06436292234319,0
110,i1,30,10,RLS,0.000100091207055472,0.0912070554724753,0.049393173880916,1.21365223816806,0
110,i1,30,10,TS_LTVKF,9.99607209922232e-05,0.0392790077768157,0.0494656534012094,1.06869319758113,0
111,i1,30,11,RLS,9.99958505441468e-05,0.00414945585319737,0.0493761295126269,1.24774097474623,0
111,i1,30,11,TS_LTVKF,9.99883278836724e-05,0.0116721163276545,0.0494665073365701,1.06698532685973,0
112,i1,30,12,RLS,0.000100157678093981,0.157678093981217,0.049360429298863,1.27914140227399,0
112,i1,30,12,TS_LTVKF,0.000100011044022453,0.0110440224526664,0.0494482565670365,1.10348686592695,0
113,i1,30,13,RLS,9.98210095609207e-05,0.178990439079263,0.0492747863288849,1.45042734223011,0
113,i1,30,13,TS_LTVKF,9.99769790059741e-05,0.0230209940258685,0.0494613982973313,1.07720340533742,0
114,i1,30,14,RLS,0.000100124069574844,0.124069574844499,0.049365070000216,1.26985999956797,0
114,i1,30,14,TS_LTVKF,0.000100011669496119,0.0116694961194153,0.0494466782382045,1.10664352359093,0
115,i1,30,15,RLS,9.99025251635025e-05,0.0974748364975131,0.049300332961602,1.39933407679605,0
115,i1,30,15,TS_LTVKF,9.99323807491499e-05,0.0676192508501261,0.0494766198701462,1.04676025970761,0
116,i1,30,16,RLS,9.99251199129265e-05,0.0748800870735034,0.0493299284648732,1.34014307025367,0
116,i1,30,16,TS_LTVKF,9.99663113932913e-05,0.0336886067087261,0.0494741933333207,1.05161333335865,0
117,i1,30,17,RLS,0.000100010617478136,0.0106174781358659,0.0493837435953075,1.23251280938491,0
117,i1,30,17,TS_LTVKF,9.9975409033582e-05,0.02459096641797,0.049467275099249,1.06544980150198,0
118,i1,30,18,RLS,9.98388493847639e-05,0.161150615236128,0.049333246896923,1.33350620615391,0
