scenario,algorithm,cycle,C_true_factor,ESR_true_factor,C_est_factor,ESR_est_factor
ESR_1_to_2,B1 RLS,146,1,1,1,1
ESR_1_to_2,B1 RLS,147,1,1,1,1
ESR_1_to_2,B1 RLS,148,1,1,1,1
ESR_1_to_2,B1 RLS,149,1,1,1,1
ESR_1_to_2,B1 RLS,150,1,1,1,1
ESR_1_to_2,B1 RLS,151,1,1,1,1
ESR_1_to_2,B1 RLS,152,1,1,1,1
ESR_1_to_2,B1 RLS,153,1,1,1,1
ESR_1_to_2,B1 RLS,154,1,1,1,1
ESR_1_to_2,B1 RLS,155,1,1,1,1
ESR_1_to_2,B1 RLS,156,1,1,1,1
ESR_1_to_2,B1 RLS,157,1,1,1,1
ESR_1_to_2,B1 RLS,158,1,1,1,1
ESR_1_to_2,B1 RLS,159,1,1,1,1
ESR_1_to_2,B1 RLS,160,1,1,1,1
ESR_1_to_2,B1 RLS,161,1,1,1,1
ESR_1_to_2,B1 RLS,162,1,1,1,1
ESR_1_to_2,B1 RLS,163,1,1,1,1
ESR_1_to_2,B1 RLS,164,1,1,1,1
ESR_1_to_2,B1 RLS,165,1,1,1,1
ESR_1_to_2,B1 RLS,166,1,1,1,1
ESR_1_to_2,B1 RLS,167,1,1,1,1
ESR_1_to_2,B1 RLS,168,1,1,1,1
ESR_1_to_2,B1 RLS,169,1,1,1,1
ESR_1_to_2,B1 RLS,170,1,1,1,1
ESR_1_to_2,B1 RLS,171,1,1,1,1
ESR_1_to_2,B1 RLS,172,1,1,1,1
ESR_1_to_2,B1 RLS,173,1,1,1,1
ESR_1_to_2,B1 RLS,174,1,1,1,1
ESR_1_to_2,B1 RLS,175,1,1,1,1
ESR_1_to_2,B1 RLS,176,1,1,1,1
ESR_1_to_2,B1 RLS,177,1,1,1,1
ESR_1_to_2,B1 RLS,178,1,1,1,1
ESR_1_to_2,B1 RLS,179,1,1,1,1
ESR_1_to_2,B1 RLS,180,1,1,1,1
ESR_1_to_2,B1 RLS,181,1,1,1,1
ESR_1_to_2,B1 RLS,182,1,1,1,1
ESR_1_to_2,B1 RLS,183,1,1,1,1
ESR_1_to_2,B1 RLS,184,1,1,1,1
ESR_1_to_2,B1 RLS,185,1,1,1,1
ESR_1_to_2,B1 RLS,186,1,1,1,1
ESR_1_to_2,B1 RLS,187,1,1,1,1
ESR_1_to_2,B1 RLS,188,1,1,1,1
ESR_1_to_2,B1 RLS,189,1,1,1,1
ESR_1_to_2,B1 RLS,190,1,1,1,1
ESR_1_to_2,B1 RLS,191,1,1,1,1
ESR_1_to_2,B1 RLS,192,1,1,1,1
ESR_1_to_2,B1 RLS,193,1,1,1,1
ESR_1_to_2,B1 RLS,194,1,1,1,1
ESR_1_to_2,B1 RLS,195,1,1,1,1
ESR_1_to_2,B1 RLS,196,1,1,1,1
ESR_1_to_2,B1 RLS,197,1,1,1,1
ESR_1_to_2,B1 RLS,198,1,1,1,1
ESR_1_to_2,B1 RLS,199,1,1,1,1
ESR_1_to_2,B1 RLS,200,1,2,0.968,1.01602564102564
ESR_1_to_2,B1 RLS,201,1,2,0.968410256410256,1.031794460881
ESR_1_to_2,B1 RLS,202,1,2,0.968815253122945,1.04731057528996
ESR_1_to_2,B1 RLS,203,1,2,0.969215057570087,1.06257803401929
ESR_1_to_2,B1 RLS,204,1,2,0.969609736319189,1.07760082193564
ESR_1_to_2,B1 RLS,205,1,2,0.969999355084327,1.09238286004565
ESR_1_to_2,B1 RLS,206,1,2,0.970383978737092,1.10692800651928
ESR_1_to_2,B1 RLS,207,1,2,0.970763671317386,1.12124005769685
ESR_1_to_2,B1 RLS,208,1,2,0.971138496044086,1.13532274907991
ESR_1_to_2,B1 RLS,209,1,2,0.971508515325572,1.1491797563062
ESR_1_to_2,B1 RLS,210,1,2,0.971873790770116,1.16281469610898
ESR_1_to_2,B1 RLS,211,1,2,0.97223438319614,1.17623112726108
ESR_1_to_2,B1 RLS,212,1,2,0.972590352642344,1.18943255150369
ESR_1_to_2,B1 RLS,213,1,2,0.972941758377698,1.20242241446037
ESR_1_to_2,B1 RLS,214,1,2,0.973288658911317,1.21520410653632
ESR_1_to_2,B1 RLS,215,1,2,0.973631112002198,1.22778096380337
ESR_1_to_2,B1 RLS,216,1,2,0.973969174668836,1.24015626887062
ESR_1_to_2,B1 RLS,217,1,2,0.974302903198723,1.25233325174128
ESR_1_to_2,B1 RLS,218,1,2,0.974632353157714,1.26431509065569
ESR_1_to_2,B1 RLS,219,1,2,0.974957579399282,1.27610491292082
ESR_1_to_2,B1 RLS,220,1,2,0.97527863607365,1.28770579572658
ESR_1_to_2,B1 RLS,221,1,2,0.975595576636808,1.29912076694891
ESR_1_to_2,B1 RLS,222,1,2,0.975908453859413,1.31035280594011
ESR_1_to_2,B1 RLS,223,1,2,0.976217319835574,1.32140484430645
ESR_1_to_2,B1 RLS,224,1,2,0.976522225991529,1.33227976667334
ESR_1_to_2,B1 RLS,225,1,2,0.976823223094201,1.34298041143819
ESR_1_to_2,B1 RLS,226,1,2,0.97712036125966,1.35350957151129
ESR_1_to_2,B1 RLS,227,1,2,0.977413689961459,1.36386999504477
ESR_1_to_2,B1 RLS,228,1,2,0.977703258038877,1.37406438614982
ESR_1_to_2,B1 RLS,229,1,2,0.977989113705045,1.38409540560255
ESR_1_to_2,B1 RLS,230,1,2,0.97827130455498,1.3939656715384
ESR_1_to_2,B1 RLS,231,1,2,0.978549877573506,1.40367776013554
ESR_1_to_2,B1 RLS,232,1,2,0.978824879143076,1.41323420628722
ESR_1_to_2,B1 RLS,233,1,2,0.979096355051499,1.42263750426338
ESR_1_to_2,B1 RLS,234,1,2,0.979364350499556,1.43189010836173
ESR_1_to_2,B1 RLS,235,1,2,0.979628910108536,1.44099443354824
ESR_1_to_2,B1 RLS,236,1,2,0.979890077927658,1.44995285608753
ESR_1_to_2,B1 RLS,237,1,2,0.980147897441406,1.45876771416305
ESR_1_to_2,B1 RLS,238,1,2,0.980402411576772,1.46744130848736
ESR_1_to_2,B1 RLS,239,1,2,0.980653662710403,1.47597590290263
ESR_1_to_2,B1 RLS,240,1,2,0.980901692675655,1.48437372497149
ESR_1_to_2,B1 RLS,241,1,2,0.981146542769556,1.49263696655849
ESR_1_to_2,B1 RLS,242,1,2,0.98138825375969,1.5007677844021
ESR_1_to_2,B1 RLS,243,1,2,0.981626865890976,1.50876830067771
ESR_1_to_2,B1 RLS,244,1,2,0.981862418892374,1.51664060355147
ESR_1_to_2,B1 RLS,245,1,2,0.982094951983497,1.52438674772532
ESR_1_to_2,B1 RLS,246,1,2,0.982324503881145,1.53200875497331
ESR_1_to_2,B1 RLS,247,1,2,0.982551112805746,1.53950861466925
ESR_1_to_2,B1 RLS,248,1,2,0.982774816487723,1.54688828430596
ESR_1_to_2,B1 RLS,249,1,2,0.982995652173778,1.55414969000619
ESR_1_to_2,B1 RLS,250,1,2,0.983213656633089,1.56129472702532
ESR_1_to_2,B1 RLS,251,1,2,0.983428866163434,1.56832526024607
ESR_1_to_2,B1 RLS,252,1,2,0.983641316597236,1.5752431246652
ESR_1_to_2,B1 RLS,253,1,2,0.983851043307528,1.58205012587249
ESR_1_to_2,B1 RLS,254,1,2,0.984058081213841,1.58874804052197
ESR_1_to_2,B1 RLS,255,1,2,0.984262464788023,1.59533861679566
ESR_1_to_2,B1 RLS,256,1,2,0.984464228059971,1.60182357485983
ESR_1_to_2,B1 RLS,257,1,2,0.984663404623305,1.608204607314
ESR_1_to_2,B1 RLS,258,1,2,0.984860027640955,1.61448337963268
ESR_1_to_2,B1 RLS,259,1,2,0.985054129850686,1.62066153060011
ESR_1_to_2,B1 RLS,260,1,2,0.985245743570549,1.62674067273793
ESR_1_to_2,B1 RLS,261,1,2,0.98543490070426,1.6327223927261
ESR_1_to_2,B1 RLS,262,1,2,0.985621632746513,1.63860825181703
ESR_1_to_2,B1 RLS,263,1,2,0.985805970788225,1.64439978624304
ESR_1_to_2,B1 RLS,264,1,2,0.985987945521709,1.65009850761735
ESR_1_to_2,B1 RLS,265,1,2,0.98616758724579,1.65570590332861
ESR_1_to_2,B1 RLS,266,1,2,0.986344925870844,1.66122343692911
ESR_1_to_2,B1 RLS,267,1,2,0.986519990923781,1.66665254851679
ESR_1_to_2,B1 RLS,268,1,2,0.986692811552964,1.67199465511107
ESR_1_to_2,B1 RLS,269,1,2,0.986863416533054,1.67725115102275
ESR_1_to_2,B1 RLS,270,1,2,0.98703183426981,1.6824234082179
ESR_1_to_2,B1 RLS,271,1,2,0.987198092804812,1.68751277667594
ESR_1_to_2,B1 RLS,272,1,2,0.987362219820135,1.69252058474204
ESR_1_to_2,B1 RLS,273,1,2,0.987524242642954,1.69744813947373
ESR_1_to_2,B1 RLS,274,1,2,0.987684188250095,1.70229672698217
ESR_1_to_2,B1 RLS,275,1,2,0.98784208327253,1.70706761276771
ESR_1_to_2,B1 RLS,276,1,2,0.987997953999805,1.71176204205028
ESR_1_to_2,B1 RLS,277,1,2,0.988151826384423,1.71638124009434
ESR_1_to_2,B1 RLS,278,1,2,0.988303726046161,1.72092641252873
ESR_1_to_2,B1 RLS,279,1,2,0.988453678276339,1.72539874566128
ESR_1_to_2,B1 RLS,280,1,2,0.988601708042027,1.72979940678851
ESR_1_to_2,B1 RLS,281,1,2,0.988747839990206,1.73412954450023
ESR_1_to_2,B1 RLS,282,1,2,0.98889209845187,1.73839028897939
ESR_1_to_2,B1 RLS,283,1,2,0.989034507446077,1.74258275229703
ESR_1_to_2,B1 RLS,284,1,2,0.989175090683947,1.74670802870253
ESR_1_to_2,B1 RLS,285,1,2,0.989313871572615,1.75076719490922
ESR_1_to_2,B1 RLS,286,1,2,0.98945087321912,1.75476131037541
ESR_1_to_2,B1 RLS,287,1,2,0.989586118434259,1.75869141758094
ESR_1_to_2,B1 RLS,288,1,2,0.989719629736384,1.76255854229919
ESR_1_to_2,B1 RLS,289,1,2,0.989851429355148,1.76636369386491
ESR_1_to_2,B1 RLS,290,1,2,0.989981539235211,1.77010786543759
ESR_1_to_2,B1 RLS,291,1,2,0.990109981039887,1.7737920342607
ESR_1_to_2,B1 RLS,292,1,2,0.990236776154761,1.77741716191678
ESR_1_to_2,B1 RLS,293,1,2,0.990361945691238,1.78098419457837
ESR_1_to_2,B1 RLS,294,1,2,0.990485510490068,1.784494063255
ESR_1_to_2,B1 RLS,295,1,2,0.990607491124811,1.78794768403617
ESR_1_to_2,B1 RLS,296,1,2,0.990727907905262,1.79134595833046
ESR_1_to_2,B1 RLS,297,1,2,0.990846780880836,1.79468977310081
ESR_1_to_2,B1 RLS,298,1,2,0.990964129843902,1.79798000109599
ESR_1_to_2,B1 RLS,299,1,2,0.991079974333083,1.80121750107842
ESR_1_to_2,B1 RLS,300,1,2,0.991194333636505,1.80440311804832
ESR_1_to_2,B1 RLS,301,1,2,0.991307226795011,1.80753768346421
ESR_1_to_2,B1 RLS,302,1,2,0.991418672605332,1.81062201545998
ESR_1_to_2,B1 RLS,303,1,2,0.991528689623212,1.81365691905837
ESR_1_to_2,B1 RLS,304,1,2,0.991637296166504,1.81664318638116
ESR_1_to_2,B1 RLS,305,1,2,0.991744510318216,1.81958159685582
ESR_1_to_2,B1 RLS,306,1,2,0.99185034992952,1.82247291741903
ESR_1_to_2,B1 RLS,307,1,2,0.991954832622732,1.8253179027168
ESR_1_to_2,B1 RLS,308,1,2,0.992057975794235,1.82811729530147
ESR_1_to_2,B1 RLS,309,1,2,0.992159796617386,1.83087182582548
ESR_1_to_2,B1 RLS,310,1,2,0.992260312045368,1.83358221323212
ESR_1_to_2,B1 RLS,311,1,2,0.992359538814017,1.83624916494315
ESR_1_to_2,B1 RLS,312,1,2,0.992457493444607,1.83887337704342
ESR_1_to_2,B1 RLS,313,1,2,0.992554192246599,1.84145553446259
ESR_1_to_2,B1 RLS,314,1,2,0.992649651320361,1.8439963111539
ESR_1_to_2,B1 RLS,315,1,2,0.992743886559843,1.84649637027002
ESR_1_to_2,B1 RLS,316,1,2,0.99283691365523,1.84895636433621
ESR_1_to_2,B1 RLS,317,1,2,0.992928748095547,1.85137693542056
ESR_1_to_2,B1 RLS,318,1,2,0.993019405171246,1.85375871530164
ESR_1_to_2,B1 RLS,319,1,2,0.993108899976742,1.85610232563335
ESR_1_to_2,B1 RLS,320,1,2,0.993197247412938,1.85840837810717
ESR_1_to_2,B1 RLS,321,1,2,0.993284462189695,1.86067747461186
ESR_1_to_2,B1 RLS,322,1,2,0.993370558828289,1.86291020739052
ESR_1_to_2,B1 RLS,323,1,2,0.993455551663823,1.86510715919516
ESR_1_to_2,B1 RLS,324,1,2,0.993539454847621,1.86726890343883
ESR_1_to_2,B1 RLS,325,1,2,0.993622282349574,1.86939600434526
ESR_1_to_2,B1 RLS,326,1,2,0.993704047960477,1.87148901709613
ESR_1_to_2,B1 RLS,327,1,2,0.993784765294317,1.873548487976
ESR_1_to_2,B1 RLS,328,1,2,0.993864447790544,1.87557495451485
ESR_1_to_2,B1 RLS,329,1,2,0.993943108716306,1.87756894562839
ESR_1_to_2,B1 RLS,330,1,2,0.994020761168661,1.87953098175614
ESR_1_to_2,B1 RLS,331,1,2,0.994097418076755,1.88146157499723
ESR_1_to_2,B1 RLS,332,1,2,0.994173092203976,1.88336122924407
ESR_1_to_2,B1 RLS,333,1,2,0.994247796150079,1.88523044031388
ESR_1_to_2,B1 RLS,334,1,2,0.994321542353283,1.88706969607808
ESR_1_to_2,B1 RLS,335,1,2,0.994394343092344,1.88887947658965
ESR_1_to_2,B1 RLS,336,1,2,0.994466210488596,1.8906602542084
ESR_1_to_2,B1 RLS,337,1,2,0.994537156507973,1.89241249372429
ESR_1_to_2,B1 RLS,338,1,2,0.994607192962999,1.89413665247871
ESR_1_to_2,B1 RLS,339,1,2,0.994676331514755,1.89583318048386
ESR_1_to_2,B1 RLS,340,1,2,0.994744583674822,1.89750252054021
ESR_1_to_2,B1 RLS,341,1,2,0.994811960807196,1.89914510835206
ESR_1_to_2,B1 RLS,342,1,2,0.994878474130181,1.90076137264129
ESR_1_to_2,B1 RLS,343,1,2,0.994944134718256,1.90235173525922
ESR_1_to_2,B1 RLS,344,1,2,0.995008953503919,1.90391661129673
ESR_1_to_2,B1 RLS,345,1,2,0.99507294127951,1.90545640919262
ESR_1_to_2,B1 RLS,346,1,2,0.995136108699003,1.90697153084017
ESR_1_to_2,B1 RLS,347,1,2,0.995198466279785,1.90846237169209
ESR_1_to_2,B1 RLS,348,1,2,0.995260024404403,1.9099293208637
ESR_1_to_2,B1 RLS,349,1,2,0.995320793322296,1.91137276123447
ESR_1_to_2,B1 RLS,350,1,2,0.995380783151497,1.91279306954802
ESR_1_to_2,B1 RLS,351,1,2,0.995440003880324,1.91419061651039
ESR_1_to_2,B1 RLS,352,1,2,0.995498465369038,1.91556576688683
ESR_1_to_2,B1 RLS,353,1,2,0.995556177351486,1.91691887959697
ESR_1_to_2,B1 RLS,354,1,2,0.995613149436723,1.91825030780856
ESR_1_to_2,B1 RLS,355,1,2,0.995669391110611,1.91956039902958
ESR_1_to_2,B1 RLS,356,1,2,0.995724911737399,1.92084949519898
ESR_1_to_2,B1 RLS,357,1,2,0.995779720561278,1.92211793277592
ESR_1_to_2,B1 RLS,358,1,2,0.995833826707928,1.92336604282758
ESR_1_to_2,B1 RLS,359,1,2,0.995887239186032,1.9245941511156
ESR_1_to_2,B1 RLS,360,1,2,0.995939966888775,1.92580257818106
ESR_1_to_2,B1 RLS,361,1,2,0.995992018595329,1.92699163942816
ESR_1_to_2,B1 RLS,362,1,2,0.996043402972312,1.92816164520655
ESR_1_to_2,B1 RLS,363,1,2,0.996094128575231,1.92931290089234
ESR_1_to_2,B1 RLS,364,1,2,0.996144203849908,1.93044570696779
ESR_1_to_2,B1 RLS,365,1,2,0.996193637133883,1.93156035909971
ESR_1_to_2,B1 RLS,366,1,2,0.996242436657808,1.93265714821671
ESR_1_to_2,B1 RLS,367,1,2,0.99629061054681,1.93373636058503
ESR_1_to_2,B1 RLS,368,1,2,0.996338166821851,1.93479827788334
ESR_1_to_2,B1 RLS,369,1,2,0.996385113401058,1.93584317727624
ESR_1_to_2,B1 RLS,370,1,2,0.996431458101045,1.93687133148656
ESR_1_to_2,B1 RLS,371,1,2,0.996477208638211,1.93788300886658
ESR_1_to_2,B1 RLS,372,1,2,0.996522372630029,1.93887847346808
ESR_1_to_2,B1 RLS,373,1,2,0.99656695759631,1.93985798511122
ESR_1_to_2,B1 RLS,374,1,2,0.99661097096046,1.94082179945238
ESR_1_to_2,B1 RLS,375,1,2,0.996654420050711,1.9417701680509
ESR_1_to_2,B1 RLS,376,1,2,0.996697312101343,1.9427033384347
ESR_1_to_2,B1 RLS,377,1,2,0.996739654253889,1.94362155416491
ESR_1_to_2,B1 RLS,378,1,2,0.996781453558327,1.94452505489945
ESR_1_to_2,B1 RLS,379,1,2,0.996822716974246,1.94541407645555
ESR_1_to_2,B1 RLS,380,1,2,0.996863451372012,1.94628885087133
ESR_1_to_2,B1 RLS,381,1,2,0.996903663533909,1.94714960646634
ESR_1_to_2,B1 RLS,382,1,2,0.996943360155269,1.94799656790117
ESR_1_to_2,B1 RLS,383,1,2,0.996982547845586,1.94882995623609
ESR_1_to_2,B1 RLS,384,1,2,0.997021233129617,1.94964998898872
ESR_1_to_2,B1 RLS,385,1,2,0.997059422448468,1.95045688019082
ESR_1_to_2,B1 RLS,386,1,2,0.997097122160667,1.95125084044417
ESR_1_to_2,B1 RLS,387,1,2,0.997134338543223,1.95203207697552
ESR_1_to_2,B1 RLS,388,1,2,0.997171077792669,1.95280079369065
ESR_1_to_2,B1 RLS,389,1,2,0.997207346026096,1.95355719122766
ESR_1_to_2,B1 RLS,390,1,2,0.997243149282172,1.95430146700927
ESR_1_to_2,B1 RLS,391,1,2,0.997278493522144,1.95503381529438
ESR_1_to_2,B1 RLS,392,1,2,0.997313384630834,1.95575442722876
ESR_1_to_2,B1 RLS,393,1,2,0.997347828417619,1.95646349089497
ESR_1_to_2,B1 RLS,394,1,2,0.997381830617393,1.95716119136139
ESR_1_to_2,B1 RLS,395,1,2,0.997415396891529,1.9578477107306
ESR_1_to_2,B1 RLS,396,1,2,0.997448532828817,1.95852322818684
ESR_1_to_2,B1 RLS,397,1,2,0.997481243946396,1.95918792004282
ESR_1_to_2,B1 RLS,398,1,2,0.997513535690673,1.95984195978573
ESR_1_to_2,B1 RLS,399,1,2,0.997545413438228,1.96048551812249
ESR_1_to_2,B1 RLS,400,1,2,0.997576882496713,1.96111876302438
ESR_1_to_2,B1 RLS,401,1,2,0.997607948105729,1.96174185977078
ESR_1_to_2,B1 RLS,402,1,2,0.997638615437707,1.9623549709924
ESR_1_to_2,B1 RLS,403,1,2,0.997668889598762,1.96295825671368
ESR_1_to_2,B1 RLS,404,1,2,0.997698775629547,1.96355187439455
ESR_1_to_2,B1 RLS,405,1,2,0.997728278506092,1.96413597897156
ESR_1_to_2,B1 RLS,406,1,2,0.997757403140629,1.9647107228983
ESR_1_to_2,B1 RLS,407,1,2,0.997786154382416,1.96527625618518
ESR_1_to_2,B1 RLS,408,1,2,0.997814537018539,1.96583272643863
ESR_1_to_2,B1 RLS,409,1,2,0.997842555774711,1.96638027889955
ESR_1_to_2,B1 RLS,410,1,2,0.997870215316061,1.96691905648128
ESR_1_to_2,B1 RLS,411,1,2,0.997897520247906,1.9674491998069
ESR_1_to_2,B1 RLS,412,1,2,0.997924475116523,1.9679708472459
ESR_1_to_2,B1 RLS,413,1,2,0.997951084409901,1.96848413495029
ESR_1_to_2,B1 RLS,414,1,2,0.997977352558492,1.96898919689019
ESR_1_to_2,B1 RLS,415,1,2,0.998003283935947,1.96948616488874
ESR_1_to_2,B1 RLS,416,1,2,0.998028882859845,1.96997516865655
ESR_1_to_2,B1 RLS,417,1,2,0.998054153592411,1.97045633582552
ESR_1_to_2,B1 RLS,418,1,2,0.998079100341226,1.97092979198216
ESR_1_to_2,B1 RLS,419,1,2,0.998103727259929,1.97139566070039
ESR_1_to_2,B1 RLS,420,1,2,0.998128038448904,1.97185406357378
ESR_1_to_2,B1 RLS,421,1,2,0.998152037955969,1.97230512024728
ESR_1_to_2,B1 RLS,422,1,2,0.998175729777047,1.97274894844845
ESR_1_to_2,B1 RLS,423,1,2,0.998199117856828,1.97318566401818
ESR_1_to_2,B1 RLS,424,1,2,0.998222206089433,1.97361538094097
ESR_1_to_2,B1 RLS,425,1,2,0.998244998319055,1.97403821137461
ESR_1_to_2,B1 RLS,426,1,2,0.998267498340606,1.9744542656795
ESR_1_to_2,B1 RLS,427,1,2,0.998289709900342,1.97486365244746
ESR_1_to_2,B1 RLS,428,1,2,0.998311636696491,1.97526647853003
ESR_1_to_2,B1 RLS,429,1,2,0.99833328237987,1.97566284906641
ESR_1_to_2,B1 RLS,430,1,2,0.998354650554487,1.97605286751086
ESR_1_to_2,B1 RLS,431,1,2,0.998375744778147,1.97643663565972
ESR_1_to_2,B1 RLS,432,1,2,0.998396568563043,1.976814253678
ESR_1_to_2,B1 RLS,433,1,2,0.998417125376337,1.97718582012546
ESR_1_to_2,B1 RLS,434,1,2,0.998437418640743,1.97755143198243
ESR_1_to_2,B1 RLS,435,1,2,0.998457451735092,1.97791118467502
ESR_1_to_2,B1 RLS,436,1,2,0.998477227994899,1.9782651721001
ESR_1_to_2,B1 RLS,437,1,2,0.998496750712913,1.97861348664977
ESR_1_to_2,B1 RLS,438,1,2,0.99851602313967,1.97895621923552
ESR_1_to_2,B1 RLS,439,1,2,0.998535048484034,1.97929345931187
ESR_1_to_2,B1 RLS,440,1,2,0.998553829913726,1.97962529489982
ESR_1_to_2,B1 RLS,441,1,2,0.998572370555857,1.97995181260976
ESR_1_to_2,B1 RLS,442,1,2,0.998590673497449,1.98027309766409
ESR_1_to_2,B1 RLS,443,1,2,0.998608741785943,1.98058923391947
ESR_1_to_2,B1 RLS,444,1,2,0.998626578429713,1.98090030388871
ESR_1_to_2,B1 RLS,445,1,2,0.998644186398563,1.98120638876229
ESR_1_to_2,B1 RLS,446,1,2,0.998661568624222,1.98150756842956
ESR_1_to_2,B1 RLS,447,1,2,0.998678728000835,1.9818039214996
ESR_1_to_2,B1 RLS,448,1,2,0.99869566738544,1.98209552532172
ESR_1_to_2,B1 RLS,449,1,2,0.998712389598447,1.98238245600567
ESR_1_to_2,B1 RLS,450,1,2,0.998728897424108,1.98266478844148
ESR_1_to_2,B1 RLS,451,1,2,0.998745193610978,1.98294259631902
ESR_1_to_2,B1 RLS,452,1,2,0.998761280872376,1.98321595214724
ESR_1_to_2,B1 RLS,453,1,2,0.998777161886833,1.98348492727308
ESR_1_to_2,B1 RLS,454,1,2,0.99879283929854,1.98374959190012
ESR_1_to_2,B1 RLS,455,1,2,0.998808315717789,1.98401001510685
ESR_1_to_2,B1 RLS,456,1,2,0.998823593721407,1.98426626486475
ESR_1_to_2,B1 RLS,457,1,2,0.998838675853184,1.98451840805602
ESR_1_to_2,B1 RLS,458,1,2,0.998853564624297,1.98476651049102
ESR_1_to_2,B1 RLS,459,1,2,0.998868262513729,1.98501063692546
ESR_1_to_2,B1 RLS,460,1,2,0.998882771968681,1.98525085107729
ESR_1_to_2,B1 RLS,461,1,2,0.99889709540498,1.98548721564336
ESR_1_to_2,B1 RLS,462,1,2,0.998911235207481,1.98571979231574
ESR_1_to_2,B1 RLS,463,1,2,0.998925193730462,1.98594864179786
ESR_1_to_2,B1 RLS,464,1,2,0.99893897329802,1.98617382382033
ESR_1_to_2,B1 RLS,465,1,2,0.998952576204455,1.98639539715655
ESR_1_to_2,B1 RLS,466,1,2,0.998966004714655,1.98661341963801
ESR_1_to_2,B1 RLS,467,1,2,0.998979261064467,1.98682794816945
ESR_1_to_2,B1 RLS,468,1,2,0.998992347461076,1.98703903874366
ESR_1_to_2,B1 RLS,469,1,2,0.99900526608337,1.9872467464561
ESR_1_to_2,B1 RLS,470,1,2,0.999018019082301,1.98745112551931
ESR_1_to_2,B1 RLS,471,1,2,0.999030608581246,1.98765222927701
ESR_1_to_2,B1 RLS,472,1,2,0.999043036676358,1.98785011021808
ESR_1_to_2,B1 RLS,473,1,2,0.999055305436918,1.98804481999023
ESR_1_to_2,B1 RLS,474,1,2,0.999067416905675,1.98823640941346
ESR_1_to_2,B1 RLS,475,1,2,0.999079373099192,1.98842492849338
ESR_1_to_2,B1 RLS,476,1,2,0.999091176008177,1.98861042643419
ESR_1_to_2,B1 RLS,477,1,2,0.999102827597816,1.98879295165159
ESR_1_to_2,B1 RLS,478,1,2,0.9991143298081,1.98897255178538
ESR_1_to_2,B1 RLS,479,1,2,0.99912568455415,1.98914927371189
ESR_1_to_2,B1 RLS,480,1,2,0.999136893726533,1.98932316355625
ESR_1_to_2,B1 RLS,481,1,2,0.999147959191577,1.98949426670439
ESR_1_to_2,B1 RLS,482,1,2,0.999158882791685,1.9896626278149
ESR_1_to_2,B1 RLS,483,1,2,0.999169666345638,1.98982829083068
ESR_1_to_2,B1 RLS,484,1,2,0.999180311648899,1.98999129899045
ESR_1_to_2,B1 RLS,485,1,2,0.999190820473913,1.99015169483996
ESR_1_to_2,B1 RLS,486,1,2,0.999201194570402,1.99030952024317
ESR_1_to_2,B1 RLS,487,1,2,0.999211435665653,1.99046481639312
ESR_1_to_2,B1 RLS,488,1,2,0.999221545464811,1.99061762382271
ESR_1_to_2,B1 RLS,489,1,2,0.99923152565116,1.9907679824153
ESR_1_to_2,B1 RLS,490,1,2,0.999241377886401,1.99091593141505
ESR_1_to_2,B1 RLS,491,1,2,0.999251103810935,1.99106150943725
ESR_1_to_2,B1 RLS,492,1,2,0.999260705044128,1.99120475447832
ESR_1_to_2,B1 RLS,493,1,2,0.999270183184588,1.99134570392578
ESR_1_to_2,B1 RLS,494,1,2,0.999279539810426,1.99148439456799
ESR_1_to_2,B1 RLS,495,1,2,0.999288776479523,1.99162086260376
ESR_1_to_2,B1 RLS,496,1,2,0.999297894729786,1.99175514365178
ESR_1_to_2,B1 RLS,497,1,2,0.999306896079404,1.99188727275993
ESR_1_to_2,B1 RLS,498,1,2,0.999315782027104,1.99201728441441
ESR_1_to_2,B1 RLS,499,1,2,0.999324554052398,1.9921452125488
ESR_1_to_2,B1 RLS,500,1,2,0.999333213615828,1.99227109055282
ESR_1_to_2,B1 RLS,501,1,2,0.999341762159215,1.99239495128114
ESR_1_to_2,B1 RLS,502,1,2,0.999350201105892,1.99251682706189
ESR_1_to_2,B1 RLS,503,1,2,0.999358531860945,1.99263674970513
ESR_1_to_2,B1 RLS,504,1,2,0.999366755811445,1.99275475051114
ESR_1_to_2,B1 RLS,505,1,2,0.999374874326683,1.99287086027859
ESR_1_to_2,B1 RLS,506,1,2,0.999382888758392,1.99298510931259
ESR_1_to_2,B1 RLS,507,1,2,0.999390800440977,1.99309752743258
ESR_1_to_2,B1 RLS,508,1,2,0.999398610691734,1.99320814398013
ESR_1_to_2,B1 RLS,509,1,2,0.999406320811071,1.99331698782661
ESR_1_to_2,B1 RLS,510,1,2,0.999413932082723,1.99342408738067
ESR_1_to_2,B1 RLS,511,1,2,0.999421445773971,1.99352947059572
ESR_1_to_2,B1 RLS,512,1,2,0.999428863135843,1.9936331649772
ESR_1_to_2,B1 RLS,513,1,2,0.999436185403332,1.99373519758974
ESR_1_to_2,B1 RLS,514,1,2,0.999443413795597,1.99383559506427
ESR_1_to_2,B1 RLS,515,1,2,0.999450549516166,1.9939343836049
ESR_1_to_2,B1 RLS,516,1,2,0.999457593753138,1.99403158899585
ESR_1_to_2,B1 RLS,517,1,2,0.99946454767938,1.9941272366081
ESR_1_to_2,B1 RLS,518,1,2,0.999471412452722,1.99422135140604
ESR_1_to_2,B1 RLS,519,1,2,0.999478189216148,1.99431395795402
