case_id,algorithm,noise_profile,skew_ns,seed,C_true_F,ESR_true_ohm,C_est_F,ESR_est_ohm,C_error_percent,ESR_error_percent,C_bias_percent,ESR_bias_percent,C_variance,ESR_variance,convergence_cycles,projection_saturation,failure_flag,failure_reason,mu_C,mu_R
PV1-001,B4 Cuk-adapted wavelet-KF,5mV_2mA,50,42001,8e-05,0.05,8.06061553184326e-05,0.0497541637393514,0.757694148040761,0.491672521297143,0.757694148040761,-0.491672521297143,1.17568021139625e-12,1.10023583243959e-05,298,0,0,,28931.5060826138,3931631.30409859
PV1-001,TS-SLTVKE,5mV_2mA,50,42001,8e-05,0.05,8.05495426734485e-05,0.0500973006630063,0.686928341810583,0.194601326012664,0.686928341810583,0.194601326012664,2.90904405158711e-13,1.16677433448525e-06,34,0,0,,28931.5060826138,3931631.30409859
PV1-001,B0 Closed-form,5mV_2mA,100,52001,8e-05,0.05,7.91135060900817e-05,0.048783035707784,1.10811738739794,2.43392858443195,-1.10811738739794,-2.43392858443195,0.0270631968901483,0.000156157273888749,256,0,0,,28931.5060826138,3931631.30409859
PV1-001,B1 RLS,5mV_2mA,100,52001,8e-05,0.05,7.96523298130649e-05,0.0489380638919307,0.434587733668923,2.1238722161387,-0.434587733668923,-2.1238722161387,8.28775503571962e-09,0.0763467429067266,17,0,0,,28931.5060826138,3931631.30409859
PV1-001,B2 Augmented EKF,5mV_2mA,100,52001,8e-05,0.05,7.89269600381783e-05,0.0513884932066191,1.34129995227714,2.77698641323829,-1.34129995227714,2.77698641323829,5.07089458948723e-10,9.96145549373677e-06,1024,0,0,,28931.5060826138,3931631.30409859
PV1-001,B3 Dual EKF,5mV_2mA,100,52001,8e-05,0.05,7.97783651533453e-05,0.0487331018441069,0.277043558318435,2.5337963117862,-0.277043558318435,-2.5337963117862,3.06925544026717e-13,1.16979715514968e-05,7,0,0,,28931.5060826138,3931631.30409859
PV1-001,B4 Cuk-adapted wavelet-KF,5mV_2mA,100,52001,8e-05,0.05,7.98039172201523e-05,0.0501991920653658,0.245103474809587,0.398384130731524,-0.245103474809587,0.398384130731524,1.12957017816283e-12,1.10023583243959e-05,8,0,0,,28931.5060826138,3931631.30409859
PV1-001,TS-SLTVKE,5mV_2mA,100,52001,8e-05,0.05,8.00998019401025e-05,0.0510283794050876,0.124752425128074,2.05675881017518,0.124752425128074,2.05675881017518,2.8446166690398e-13,1.16487304388719e-06,29,0,0,,28931.5060826138,3931631.30409859
PV1-001,B0 Closed-form,10mV_5mA,0,23001,8e-05,0.05,8.07749233859079e-05,0.0501010517405121,0.968654232384858,0.202103481024257,0.968654232384858,0.202103481024257,0.0906053458106722,0.000562783952518263,256,0,0,,7232.87652065344,982797.283438775
PV1-001,B1 RLS,10mV_5mA,0,23001,8e-05,0.05,8.0076489561886e-05,0.048626214686683,0.0956119523575027,2.74757062663399,0.0956119523575027,-2.74757062663399,8.465703947916e-09,0.0763467429067266,242,0,0,,7232.87652065344,982797.283438775
PV1-001,B2 Augmented EKF,10mV_5mA,0,23001,8e-05,0.05,9.00531769705795e-05,0.0516356305154882,12.5664712132243,3.27126103097641,12.5664712132243,3.27126103097641,6.35775409902054e-10,1.46745471087662e-05,1024,0,0,,7232.87652065344,982797.283438775
PV1-001,B3 Dual EKF,10mV_5mA,0,23001,8e-05,0.05,8.04252929981398e-05,0.048670681117687,0.531616247674698,2.65863776462595,0.531616247674698,-2.65863776462595,1.22673761608109e-12,2.42736662397447e-05,281,0,0,,7232.87652065344,982797.283438775
PV1-001,B4 Cuk-adapted wavelet-KF,10mV_5mA,0,23001,8e-05,0.05,8.0810983605523e-05,0.0500712142362355,1.01372950690368,0.142428472471035,1.01372950690368,0.142428472471035,1.18767592125323e-12,1.10023583243959e-05,416,0,0,,7232.87652065344,982797.283438775
PV1-001,TS-SLTVKE,10mV_5mA,0,23001,8e-05,0.05,8.15132138633713e-05,0.0501446469335092,1.89151732921406,0.289293867018328,1.89151732921406,0.289293867018328,1.1986450969706e-12,2.81732765249979e-06,60,0,0,,7232.87652065344,982797.283438775
PV1-001,B0 Closed-form,10mV_5mA,20,33001,8e-05,0.05,8.10819822399871e-05,0.0493763928078924,1.35247779998389,1.24721438421518,1.35247779998389,-1.24721438421518,0.0904559819875919,0.000554481191612004,256,0,0,,7232.87652065344,982797.283438775
PV1-001,B1 RLS,10mV_5mA,20,33001,8e-05,0.05,7.9732587288485e-05,0.0514547644697904,0.334265889393704,2.90952893958071,-0.334265889393704,2.90952893958071,8.32120843424027e-09,0.0763467429067266,60,0,0,,7232.87652065344,982797.283438775
PV1-001,B2 Augmented EKF,10mV_5mA,20,33001,8e-05,0.05,9.30337670089252e-05,0.0469162006113444,16.2922087611565,6.1675987773112,16.2922087611565,-6.1675987773112,6.38788467805476e-10,1.47035815177428e-05,1024,0,0,,7232.87652065344,982797.283438775
PV1-001,B3 Dual EKF,10mV_5mA,20,33001,8e-05,0.05,7.97715921203195e-05,0.0515168383038469,0.285509849600654,3.03367660769381,-0.285509849600654,3.03367660769381,1.18733731127646e-12,2.42736662397447e-05,55,0,0,,7232.87652065344,982797.283438775
PV1-001,B4 Cuk-adapted wavelet-KF,10mV_5mA,20,33001,8e-05,0.05,7.95905378446261e-05,0.0500168623420666,0.51182769421737,0.0337246841330963,-0.51182769421737,0.0337246841330963,1.11753758506649e-12,1.10023583243959e-05,52,0,0,,7232.87652065344,982797.283438775
PV1-001,TS-SLTVKE,10mV_5mA,20,33001,8e-05,0.05,7.98624843141154e-05,0.0514179717280322,0.171894607355794,2.83594345606432,-0.171894607355794,2.83594345606432,1.10445953809e-12,2.81732765249979e-06,52,0,0,,7232.87652065344,982797.283438775
PV1-001,B0 Closed-form,10mV_5mA,50,43001,8e-05,0.05,7.62585708605336e-05,0.0498120256631685,4.676786424333,0.375948673662974,-4.676786424333,-0.375948673662974,0.0918456335436562,0.000488196897867184,256,0,0,,7232.87652065344,982797.283438775
PV1-001,B1 RLS,10mV_5mA,50,43001,8e-05,0.05,7.89105783519408e-05,0.0514235207838154,1.36177706007402,2.84704156763081,-1.36177706007402,2.84704156763081,7.98332626173297e-09,0.0763467429067266,57,0,0,,7232.87652065344,982797.283438775
PV1-001,B2 Augmented EKF,10mV_5mA,50,43001,8e-05,0.05,7.91271998871127e-05,0.0472500821498357,1.0910001411091,5.49983570032854,-1.0910001411091,-5.49983570032854,6.57182877306647e-10,1.47023998265296e-05,1024,0,0,,7232.87652065344,982797.283438775
PV1-001,B3 Dual EKF,10mV_5mA,50,43001,8e-05,0.05,7.92873657652726e-05,0.0517576677848203,0.890792793409236,3.51533556964063,-0.890792793409236,3.51533556964063,1.15876943698762e-12,2.42736662397447e-05,39,0,0,,7232.87652065344,982797.283438775
PV1-001,B4 Cuk-adapted wavelet-KF,10mV_5mA,50,43001,8e-05,0.05,7.89757436047679e-05,0.0509720180589313,1.28032049404015,1.94403611786255,-1.28032049404015,1.94403611786255,1.08340609662532e-12,1.10023583243959e-05,120,0,0,,7232.87652065344,982797.283438775
PV1-001,TS-SLTVKE,10mV_5mA,50,43001,8e-05,0.05,7.90487478317357e-05,0.0520325726966892,1.18906521033035,4.06514539337834,-1.18906521033035,4.06514539337834,1.06012853981176e-12,2.81732765249979e-06,124,0,0,,7232.87652065344,982797.283438775
PV1-001,B0 Closed-form,10mV_5mA,100,53001,8e-05,0.05,8.20378805910333e-05,0.0474668984229471,2.54735073879164,5.06620315410589,2.54735073879164,-5.06620315410589,0.103246695576452,0.000569558134684931,256,0,0,,7232.87652065344,982797.283438775
PV1-001,B1 RLS,10mV_5mA,100,53001,8e-05,0.05,7.97625208658048e-05,0.0483936308463958,0.296848917744018,3.21273830720832,-0.296848917744018,-3.21273830720832,8.33371141942052e-09,0.0763467429067266,56,0,0,,7232.87652065344,982797.283438775
PV1-001,B2 Augmented EKF,10mV_5mA,100,53001,8e-05,0.05,7.82287060590178e-05,0.0509728999563156,2.2141174262278,1.94579991263119,-2.2141174262278,1.94579991263119,6.28607054698698e-10,1.47357123060167e-05,1024,0,0,,7232.87652065344,982797.283438775
PV1-001,B3 Dual EKF,10mV_5mA,100,53001,8e-05,0.05,8.0230268891093e-05,0.048903995289293,0.287836113866201,2.19200942141404,0.287836113866201,-2.19200942141404,1.21488191300206e-12,2.42736662397447e-05,34,0,0,,7232.87652065344,982797.283438775
PV1-001,B4 Cuk-adapted wavelet-KF,10mV_5mA,100,53001,8e-05,0.05,8.00655420482281e-05,0.0488948729797441,0.0819275602851765,2.21025404051182,0.0819275602851765,-2.21025404051182,1.14445566426741e-12,1.10023583243959e-05,118,0,0,,7232.87652065344,982797.283438775
PV1-001,TS-SLTVKE,10mV_5mA,100,53001,8e-05,0.05,8.05088925033489e-05,0.0486836096789836,0.636115629186088,2.63278064203287,0.636115629186088,-2.63278064203287,1.14065407544306e-12,2.81732765249979e-06,185,0,0,,7232.87652065344,982797.283438775
PV1-001,B0 Closed-form,F28379D_device_realistic,0,24001,8e-05,0.05,7.92639572865901e-05,0.0500031562616646,0.920053391762397,0.00631252332922161,-0.920053391762397,0.00631252332922161,0.00473789712457969,1.90900647053636e-05,256,0,0,,149439.597534162,20304523.2679964
PV1-001,B1 RLS,F28379D_device_realistic,0,24001,8e-05,0.05,7.98252210935629e-05,0.0496452348075929,0.218473633046425,0.709530384814194,-0.218473633046425,-0.709530384814194,8.35994640029594e-09,0.0763467429067266,17,0,0,,149439.597534162,20304523.2679964
PV1-001,B2 Augmented EKF,F28379D_device_realistic,0,24001,8e-05,0.05,8.23044292728826e-05,0.050696597975896,2.88053659110327,1.39319595179198,2.88053659110327,1.39319595179198,3.7426492171891e-10,7.45254723805547e-06,1024,0,0,,149439.597534162,20304523.2679964
PV1-001,B3 Dual EKF,F28379D_device_realistic,0,24001,8e-05,0.05,7.9966034338415e-05,0.0493852588942301,0.042457076981201,1.22948221153973,-0.042457076981201,-1.22948221153973,6.12952790978298e-14,5.05678020896298e-06,17,0,0,,149439.597534162,20304523.2679964
PV1-001,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,0,24001,8e-05,0.05,8.00336517518688e-05,0.0498012587158629,0.0420646898359505,0.397482568274279,0.0420646898359505,-0.397482568274279,1.14263339566703e-12,1.10023583243959e-05,6,0,0,,149439.597534162,20304523.2679964
PV1-001,TS-SLTVKE,F28379D_device_realistic,0,24001,8e-05,0.05,7.99347185826986e-05,0.0507130981082877,0.0816017716267188,1.42619621657537,-0.0816017716267188,1.42619621657537,5.59463268054965e-14,4.99599849551903e-07,14,0,0,,149439.597534162,20304523.2679964
PV1-001,B0 Closed-form,F28379D_device_realistic,20,34001,8e-05,0.05,8.02172890184892e-05,0.0495401938598644,0.271611273111496,0.919612280271237,0.271611273111496,-0.919612280271237,0.00462351962115779,2.78063011093336e-05,256,0,0,,149439.597534162,20304523.2679964
PV1-001,B1 RLS,F28379D_device_realistic,20,34001,8e-05,0.05,7.99834842945008e-05,0.0498892854553116,0.0206446318740508,0.221429089376821,-0.0206446318740508,-0.221429089376821,8.42644226655232e-09,0.0763467429067266,16,0,0,,149439.597534162,20304523.2679964
PV1-001,B2 Augmented EKF,F28379D_device_realistic,20,34001,8e-05,0.05,8.08154944256617e-05,0.0499578386347204,1.01936803207708,0.0843227305592914,1.01936803207708,-0.0843227305592914,4.24245099776089e-10,7.45573717819941e-06,1024,0,0,,149439.597534162,20304523.2679964
PV1-001,B3 Dual EKF,F28379D_device_realistic,20,34001,8e-05,0.05,7.99270625689312e-05,0.0496113578121763,0.0911717888360687,0.777284375647502,-0.0911717888360687,-0.777284375647502,6.11758764140213e-14,5.05678020896298e-06,16,0,0,,149439.597534162,20304523.2679964
PV1-001,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,20,34001,8e-05,0.05,8.00578814152465e-05,0.0494722247847599,0.0723517690581219,1.05555043048015,0.0723517690581219,-1.05555043048015,1.14401772323093e-12,1.10023583243959e-05,4,0,0,,149439.597534162,20304523.2679964
PV1-001,TS-SLTVKE,F28379D_device_realistic,20,34001,8e-05,0.05,7.97060538126942e-05,0.0500794523284462,0.367432734132214,0.158904656892458,-0.367432734132214,0.158904656892458,5.53088984308814e-14,4.99599849551903e-07,20,0,0,,149439.597534162,20304523.2679964
PV1-001,B0 Closed-form,F28379D_device_realistic,50,44001,8e-05,0.05,7.95872197954338e-05,0.0495706393350108,0.515975255707756,0.858721329978399,-0.515975255707756,-0.858721329978399,0.00373867724654327,3.15382652041825e-05,256,0,0,,149439.597534162,20304523.2679964
PV1-001,B1 RLS,F28379D_device_realistic,50,44001,8e-05,0.05,7.98774694718622e-05,0.0500707287906737,0.15316316017232,0.141457581347426,-0.15316316017232,0.141457581347426,8.38185539938958e-09,0.0763467429067266,21,0,0,,149439.597534162,20304523.2679964
PV1-001,B2 Augmented EKF,F28379D_device_realistic,50,44001,8e-05,0.05,8.3543746894989e-05,0.0514362388343917,4.42968361873627,2.87247766878332,4.42968361873627,2.87247766878332,4.39190350451755e-10,7.48917243946713e-06,358,0,0,,149439.597534162,20304523.2679964
PV1-001,B3 Dual EKF,F28379D_device_realistic,50,44001,8e-05,0.05,7.99504325861862e-05,0.0505885137258571,0.061959267267245,1.17702745171427,-0.061959267267245,1.17702745171427,6.12474570979233e-14,5.05678020896298e-06,19,0,0,,149439.597534162,20304523.2679964
PV1-001,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,50,44001,8e-05,0.05,8.00176929983213e-05,0.0495374797824046,0.0221162479016525,0.925040435190774,0.0221162479016525,-0.925040435190774,1.14172230134719e-12,1.10023583243959e-05,8,0,0,,149439.597534162,20304523.2679964
PV1-001,TS-SLTVKE,F28379D_device_realistic,50,44001,8e-05,0.05,7.98463281806178e-05,0.0502116430446377,0.192089774227783,0.423286089275304,-0.192089774227783,0.423286089275304,5.56992791087323e-14,4.99599849551903e-07,24,0,0,,149439.597534162,20304523.2679964
PV1-001,B0 Closed-form,F28379D_device_realistic,100,54001,8e-05,0.05,8.05430707600124e-05,0.0485334763790265,0.678838450015471,2.9330472419471,0.678838450015471,-2.9330472419471,0.00475070322459477,6.18189733017364e-05,256,0,0,,149439.597534162,20304523.2679964
PV1-001,B1 RLS,F28379D_device_realistic,100,54001,8e-05,0.05,8.01467091883374e-05,0.049948294175385,0.183386485421755,0.103411649229987,0.183386485421755,-0.103411649229987,8.49543756668874e-09,0.0763467429067266,21,0,0,,149439.597534162,20304523.2679964
PV1-001,B2 Augmented EKF,F28379D_device_realistic,100,54001,8e-05,0.05,7.95094779272027e-05,0.0506229761205098,0.613152590996603,1.24595224101967,-0.613152590996603,1.24595224101967,4.46276736403694e-10,7.46143419865876e-06,1024,0,0,,149439.597534162,20304523.2679964
PV1-001,B3 Dual EKF,F28379D_device_realistic,100,54001,8e-05,0.05,8.00104937399381e-05,0.0497290668868256,0.0131171749225948,0.541866226348761,0.0131171749225948,-0.541866226348761,6.14317082694715e-14,5.05678020896298e-06,21,0,0,,149439.597534162,20304523.2679964
PV1-001,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,100,54001,8e-05,0.05,8.00869838904935e-05,0.049334506477564,0.108729863116846,1.3309870448721,0.108729863116846,-1.3309870448721,1.14568211432371e-12,1.10023583243959e-05,16,0,0,,149439.597534162,20304523.2679964
PV1-001,TS-SLTVKE,F28379D_device_realistic,100,54001,8e-05,0.05,7.99191711198268e-05,0.0498678044370045,0.101036100216513,0.264391125991054,-0.101036100216513,-0.264391125991054,5.59028128124009e-14,4.99599849551903e-07,22,0,0,,149439.597534162,20304523.2679964
PV1-002,B0 Closed-form,nominal,0,21002,9e-05,0.1,8.98910054338566e-05,0.0985521522123494,0.121105073492723,1.44784778765057,-0.121105073492723,-1.44784778765057,0.000290132082863071,2.65735791031223e-07,256,0,0,,2534787.89638402,1926890897.85984
PV1-002,B1 RLS,nominal,0,21002,9e-05,0.1,8.99909903537779e-05,0.100070287663396,0.0100107180245861,0.0702876633963678,-0.0100107180245861,0.0702876633963678,3.85318478900264e-09,0.00387529746183143,8,0,0,,2534787.89638402,1926890897.85984
PV1-002,B2 Augmented EKF,nominal,0,21002,9e-05,0.1,9.18915795015885e-05,0.100415987328589,2.10175500176498,0.415987328588913,2.10175500176498,0.415987328588913,4.44535273666543e-10,1.47914093768032e-06,25,0,0,,2534787.89638402,1926890897.85984
PV1-002,B3 Dual EKF,nominal,0,21002,9e-05,0.1,9.00264571032982e-05,0.0998864723156527,0.0293967814424389,0.113527684347331,0.0293967814424389,-0.113527684347331,7.72917400938262e-15,4.47675361524991e-07,7,0,0,,2534787.89638402,1926890897.85984
PV1-002,B4 Cuk-adapted wavelet-KF,nominal,0,21002,9e-05,0.1,8.98896560749833e-05,0.0984758028839356,0.122604361129702,1.52419711606437,-0.122604361129702,-1.52419711606437,5.56929693320772e-13,2.44618540642932e-06,10,0,0,,2534787.89638402,1926890897.85984
PV1-002,TS-SLTVKE,nominal,0,21002,9e-05,0.1,8.99848246660132e-05,0.099991646159176,0.0168614822075666,0.00835384082401025,-0.0168614822075666,-0.00835384082401025,7.23566099652173e-15,5.02544094186397e-08,2,0,0,,2534787.89638402,1926890897.85984
PV1-002,B0 Closed-form,nominal,20,31002,9e-05,0.1,8.98359402332434e-05,0.0985608940710554,0.182288629729572,1.43910592894463,-0.182288629729572,-1.43910592894463,0.000285923486722841,3.8240308000548e-07,256,0,0,,2534787.89638402,1926890897.85984
PV1-002,B1 RLS,nominal,20,31002,9e-05,0.1,8.99620159480871e-05,0.100050366771757,0.0422045021253984,0.0503667717574596,-0.0422045021253984,0.0503667717574596,3.8482247443805e-09,0.00387529746183143,8,0,0,,2534787.89638402,1926890897.85984
PV1-002,B2 Augmented EKF,nominal,20,31002,9e-05,0.1,8.65891502650397e-05,0.0997853460744306,3.78983303884478,0.214653925569422,-3.78983303884478,-0.214653925569422,4.01616770832131e-10,1.44418170941751e-06,30,0,0,,2534787.89638402,1926890897.85984
PV1-002,B3 Dual EKF,nominal,20,31002,9e-05,0.1,8.99748903841829e-05,0.100351375906416,0.0278995731300682,0.351375906416471,-0.0278995731300682,0.351375906416471,7.71148028503361e-15,4.47675361524991e-07,7,0,0,,2534787.89638402,1926890897.85984
PV1-002,B4 Cuk-adapted wavelet-KF,nominal,20,31002,9e-05,0.1,8.98742634724509e-05,0.0985344116203808,0.139707252832368,1.46558837961921,-0.139707252832368,-1.46558837961921,5.56548319263261e-13,2.44618540642932e-06,12,0,0,,2534787.89638402,1926890897.85984
PV1-002,TS-SLTVKE,nominal,20,31002,9e-05,0.1,9.0021924439668e-05,0.10008150615553,0.02436048851998,0.0815061555295843,0.02436048851998,0.0815061555295843,7.24760111842926e-15,5.02544094186397e-08,2,0,0,,2534787.89638402,1926890897.85984
PV1-002,B0 Closed-form,nominal,50,41002,9e-05,0.1,9.00279216098751e-05,0.0984955861375335,0.0310240109723375,1.50441386246648,0.0310240109723375,-1.50441386246648,0.000296295433447168,1.04052489747928e-06,256,0,0,,2534787.89638402,1926890897.85984
PV1-002,B1 RLS,nominal,50,41002,9e-05,0.1,9.00320756795444e-05,0.100100581484293,0.0356396439382302,0.100581484292692,0.0356396439382302,0.100581484292692,3.86022628498862e-09,0.00387529746183143,9,0,0,,2534787.89638402,1926890897.85984
PV1-002,B2 Augmented EKF,nominal,50,41002,9e-05,0.1,8.89336874507398e-05,0.100045404475576,1.18479172140018,0.0454044755756472,-1.18479172140018,0.0454044755756472,4.57223630661147e-10,1.45419365929914e-06,25,0,0,,2534787.89638402,1926890897.85984
PV1-002,B3 Dual EKF,nominal,50,41002,9e-05,0.1,9.00038486625644e-05,0.100216266287553,0.00427629173823406,0.216266287552627,0.00427629173823406,0.216266287552627,7.72141279058251e-15,4.47675361524991e-07,8,0,0,,2534787.89638402,1926890897.85984
PV1-002,B4 Cuk-adapted wavelet-KF,nominal,50,41002,9e-05,0.1,8.9888479064365e-05,0.0984117745714011,0.123912150705587,1.58822542859893,-0.123912150705587,-1.58822542859893,5.56900524256541e-13,2.44618540642932e-06,10,0,0,,2534787.89638402,1926890897.85984
PV1-002,TS-SLTVKE,nominal,50,41002,9e-05,0.1,8.99400161987476e-05,0.0997218310300631,0.0666486680581902,0.278168969936862,-0.0666486680581902,-0.278168969936862,7.22125959982063e-15,5.09331771156769e-08,2,0,0,,2534787.89638402,1926890897.85984
PV1-002,B0 Closed-form,nominal,100,51002,9e-05,0.1,8.99553865320811e-05,0.0986161841856343,0.0495705199098528,1.38381581436572,-0.0495705199098528,-1.38381581436572,0.000270569746024962,2.77164605281672e-06,256,0,0,,2534787.89638402,1926890897.85984
PV1-002,B1 RLS,nominal,100,51002,9e-05,0.1,8.99705955663385e-05,0.0999665900846907,0.0326715929572788,0.0334099153093403,-0.0326715929572788,-0.0334099153093403,3.84969296504312e-09,0.00387529746183143,9,0,0,,2534787.89638402,1926890897.85984
PV1-002,B2 Augmented EKF,nominal,100,51002,9e-05,0.1,9.52886297190185e-05,0.0998723869602943,5.87625524335392,0.127613039705737,5.87625524335392,-0.127613039705737,4.19644177173693e-10,1.44259643311684e-06,37,0,0,,2534787.89638402,1926890897.85984
PV1-002,B3 Dual EKF,nominal,100,51002,9e-05,0.1,9.0008811573135e-05,0.0998213801031184,0.00979063681661429,0.17861989688156,0.00979063681661429,-0.17861989688156,7.7231160000079e-15,4.47675361524991e-07,7,0,0,,2534787.89638402,1926890897.85984
PV1-002,B4 Cuk-adapted wavelet-KF,nominal,100,51002,9e-05,0.1,8.9907851125446e-05,0.0984801784606712,0.102387638393318,1.51982153932878,-0.102387638393318,-1.51982153932878,5.57380754831308e-13,2.44618540642932e-06,12,0,0,,2534787.89638402,1926890897.85984
PV1-002,TS-SLTVKE,nominal,100,51002,9e-05,0.1,9.00524479532645e-05,0.0999665028296778,0.0582755036272005,0.0334971703221942,0.0582755036272005,-0.0334971703221942,7.25743582445335e-15,5.73854025136247e-08,2,0,0,,2534787.89638402,1926890897.85984
PV1-002,B0 Closed-form,5mV_2mA,0,22002,9e-05,0.1,9.03401516679679e-05,0.0985497624919836,0.377946297742124,1.45023750801643,0.377946297742124,-1.45023750801643,0.00631585897633939,7.02216401376014e-06,256,0,0,,101391.515855361,77110292.2255061
PV1-002,B1 RLS,5mV_2mA,0,22002,9e-05,0.1,9.00625749983025e-05,0.0998106940869088,0.06952777589165,0.189305913091214,0.06952777589165,-0.189305913091214,3.86545971363786e-09,0.00387529746183143,8,0,0,,101391.515855361,77110292.2255061
PV1-002,B2 Augmented EKF,5mV_2mA,0,22002,9e-05,0.1,9.38517832357193e-05,0.0999653731565468,4.27975915079919,0.0346268434531921,4.27975915079919,-0.0346268434531921,5.12903829271726e-10,2.16663607965673e-06,1024,0,0,,101391.515855361,77110292.2255061
PV1-002,B3 Dual EKF,5mV_2mA,0,22002,9e-05,0.1,8.9883744704985e-05,0.100066419549332,0.129172550016708,0.0664195493319808,-0.129172550016708,0.0664195493319808,1.43931995637681e-13,2.51850642960066e-06,14,0,0,,101391.515855361,77110292.2255061
PV1-002,B4 Cuk-adapted wavelet-KF,5mV_2mA,0,22002,9e-05,0.1,8.99857468106641e-05,0.0986857684307233,0.0158368770399055,1.31423156927674,-0.0158368770399055,-1.31423156927674,5.59314913549987e-13,2.44618540642932e-06,10,0,0,,101391.515855361,77110292.2255061
PV1-002,TS-SLTVKE,5mV_2mA,0,22002,9e-05,0.1,9.01725804662472e-05,0.100136804857047,0.191756073608026,0.136804857046827,0.191756073608026,0.136804857046827,1.32417067677537e-13,2.55198950905714e-07,5,0,0,,101391.515855361,77110292.2255061
PV1-002,B0 Closed-form,5mV_2mA,20,32002,9e-05,0.1,8.91882253307983e-05,0.0982922404374535,0.901971854668616,1.70775956254655,-0.901971854668616,-1.70775956254655,0.00595438452339463,7.13735554877081e-06,256,0,0,,101391.515855361,77110292.2255061
PV1-002,B1 RLS,5mV_2mA,20,32002,9e-05,0.1,8.98822496537656e-05,0.0999419648825857,0.130833718038257,0.0580351174143262,-0.130833718038257,-0.0580351174143262,3.83459452007855e-09,0.00387529746183143,12,0,0,,101391.515855361,77110292.2255061
PV1-002,B2 Augmented EKF,5mV_2mA,20,32002,9e-05,0.1,0.000101532673788518,0.10041956174731,12.8140819872425,0.419561747310018,12.8140819872425,0.419561747310018,5.24346678037023e-10,2.15794985382913e-06,1024,0,0,,101391.515855361,77110292.2255061
PV1-002,B3 Dual EKF,5mV_2mA,20,32002,9e-05,0.1,9.00805770421412e-05,0.100318923551337,0.0895300468235419,0.3189235513371,0.0895300468235419,0.3189235513371,1.45196903615849e-13,2.51850642960066e-06,12,0,0,,101391.515855361,77110292.2255061
PV1-002,B4 Cuk-adapted wavelet-KF,5mV_2mA,20,32002,9e-05,0.1,9.01036535612334e-05,0.09857599471699,0.115170623592675,1.42400528301002,0.115170623592675,-1.42400528301002,5.62252122315172e-13,2.44618540642932e-06,10,0,0,,101391.515855361,77110292.2255061
PV1-002,TS-SLTVKE,5mV_2mA,20,32002,9e-05,0.1,9.01861420182794e-05,0.100158898433702,0.206824464754897,0.158898433701579,0.206824464754897,0.158898433701579,1.32496745384472e-13,2.55198950905714e-07,3,0,0,,101391.515855361,77110292.2255061
PV1-002,B0 Closed-form,5mV_2mA,50,42002,9e-05,0.1,8.97508338377032e-05,0.0987110997794949,0.276851291440847,1.28890022050507,-0.276851291440847,-1.28890022050507,0.00709855907429472,8.30552566321133e-06,256,0,0,,101391.515855361,77110292.2255061
PV1-002,B1 RLS,5mV_2mA,50,42002,9e-05,0.1,9.00450906890922e-05,0.100050756626433,0.050100765658044,0.0507566264334042,0.050100765658044,0.0507566264334042,3.86245890161271e-09,0.00387529746183143,9,0,0,,101391.515855361,77110292.2255061
PV1-002,B2 Augmented EKF,5mV_2mA,50,42002,9e-05,0.1,9.29492001883799e-05,0.0992417536202708,3.2768890981999,0.758246379729183,3.2768890981999,-0.758246379729183,5.46986917903333e-10,2.13999260389336e-06,1024,0,0,,101391.515855361,77110292.2255061
PV1-002,B3 Dual EKF,5mV_2mA,50,42002,9e-05,0.1,9.01309488478711e-05,0.0993817763726312,0.145498719856759,0.618223627368839,0.145498719856759,-0.618223627368839,1.45521944482031e-13,2.51850642960066e-06,13,0,0,,101391.515855361,77110292.2255061
PV1-002,B4 Cuk-adapted wavelet-KF,5mV_2mA,50,42002,9e-05,0.1,9.0165384471869e-05,0.0988427443010196,0.183760524298885,1.1572556989804,0.183760524298885,-1.1572556989804,5.63794524603104e-13,2.44618540642932e-06,10,0,0,,101391.515855361,77110292.2255061
PV1-002,TS-SLTVKE,5mV_2mA,50,42002,9e-05,0.1,9.0041506328867e-05,0.100349531399706,0.0461181431855693,0.349531399705727,0.0461181431855693,0.349531399705727,1.31648823242704e-13,2.55198953227394e-07,7,0,0,,101391.515855361,77110292.2255061
PV1-002,B0 Closed-form,5mV_2mA,100,52002,9e-05,0.1,9.04321571566147e-05,0.098621554804598,0.4801746184608,1.37844519540201,0.4801746184608,-1.37844519540201,0.00606832613698199,1.073466902999e-05,256,0,0,,101391.515855361,77110292.2255061
PV1-002,B1 RLS,5mV_2mA,100,52002,9e-05,0.1,9.01932746094016e-05,0.100173322648329,0.214749566001718,0.173322648329324,0.214749566001718,0.173322648329324,3.88794696330552e-09,0.00387529746183143,12,0,0,,101391.515855361,77110292.2255061
PV1-002,B2 Augmented EKF,5mV_2mA,100,52002,9e-05,0.1,7.27169630317256e-05,0.100703432965686,19.2033744091938,0.703432965685646,-19.2033744091938,0.703432965685646,5.56336862971881e-10,2.1933005296116e-06,1024,0,0,,101391.515855361,77110292.2255061
